date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:03:47	88128/88128	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:48%20GMT	https://wirid-lab.umng.edu.co/es/2021/04/13/wirid-lab-node-60/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/2021/04/13/wirid-lab-node-60/index.html	(from https://wirid-lab.umng.edu.co/es/author/admin/)
08:03:47	75813/75813	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:48%20GMT	https://wirid-lab.umng.edu.co/es/2021/03/22/laboratory-room/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/2021/03/22/laboratory-room/index.html	(from https://wirid-lab.umng.edu.co/es/author/admin/)
08:03:47	2546/2546	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:03:48%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2022%2F05%2F23%2Frs-232-communication-analysis%2F	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed067f.json	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:48	73106/73106	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:48%20GMT	https://wirid-lab.umng.edu.co/es/category/infrastructure/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/category/infrastructure/index.html	(from https://wirid-lab.umng.edu.co/es/author/admin/)
08:03:48	85419/85419	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:49%20GMT	https://wirid-lab.umng.edu.co/es/2021/03/17/wirid-lab-node-97/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/2021/03/17/wirid-lab-node-97/index.html	(from https://wirid-lab.umng.edu.co/es/author/admin/)
08:03:48	72238/72238	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:49%20GMT	https://wirid-lab.umng.edu.co/es/author/admin/page/4/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/author/admin/page/4/index.html	(from https://wirid-lab.umng.edu.co/es/author/admin/)
08:03:48	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Mar%202023%2013:03:49%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2022%2F05%2F23%2Frs-232-communication-analysis%2F&format=xml	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embedaa38	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:48	968/968	---M-Z	200	added ('OK')	application/rss+xml	etag:%22dcdf08c993bd5099ca14ca4f9dcc6a0a-gzip%22	https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/feed/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/feed/index.html	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Mar%202023%2013:03:49%20GMT	https://wirid-lab.umng.edu.co/es/?p=3262	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/indexe2d5.html	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:48	250151/250151	---M--	200	added ('OK')	image/png	etag:%223d127-5bfca6a37bdcc%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/03/Captura_oscilloscope-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/03/Captura_oscilloscope-510x510.png	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:49	60151/60151	---M--	200	added ('OK')	image/jpeg	etag:%22eaf7-5c70dadd83877%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/06/IMG_20210615_115823166-510x510.jpg	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/06/IMG_20210615_115823166-510x510.jpg	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:49	744443/744443	---M--	200	added ('OK')	image/png	etag:%22b5bfb-5bfca6990b3f8%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/03/Captura_oscilloscope.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/03/Captura_oscilloscope.png	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:49	39404/39404	---M--	200	added ('OK')	image/jpeg	etag:%2299ec-5bfca6e287cc1%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/03/Engineering-Faculty-scaled-2-510x510.jpg	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/03/Engineering-Faculty-scaled-2-510x510.jpg	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:49	602684/602684	---M--	200	added ('OK')	image/jpeg	etag:%229323c-5c70dad83753b%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/06/IMG_20210615_115823166-scaled.jpg	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/06/IMG_20210615_115823166-scaled.jpg	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:49	70490/70490	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:50%20GMT	https://wirid-lab.umng.edu.co/es/2022/05/23/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/2022/05/23/index.html	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:50	513131/513131	---M--	200	added ('OK')	image/jpeg	etag:%227d46b-5bfca6dd5384b%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/03/Engineering-Faculty-scaled-2.jpg	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/03/Engineering-Faculty-scaled-2.jpg	(from https://wirid-lab.umng.edu.co/es/2022/05/23/rs-232-communication-analysis/)
08:03:50	1902/1902	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:03:51%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/wp/v2/posts/3976	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/wp/v2/posts/3976.json	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:50	2446/2446	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:03:52%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2021%2F11%2F10%2Ftest-post%2F	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embedb983.json	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Mar%202023%2013:03:52%20GMT	https://wirid-lab.umng.edu.co/es/?p=3976	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/index05a0.html	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:51	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Mar%202023%2013:03:52%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2021%2F11%2F10%2Ftest-post%2F&format=xml	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed4d7b	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:51	132917/132917	---M--	200	added ('OK')	image/png	etag:%2220735-5cd24927865a5%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u32-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u32-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:51	1586405/1586405	---M--	200	added ('OK')	image/png	etag:%221834e5-5cd24b51e3660%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u77.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u77.png	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:52	1586613/1586613	---M--	200	added ('OK')	image/png	etag:%221835b5-5cd2491accc89%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u32.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u32.png	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:52	70467/70467	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:53%20GMT	https://wirid-lab.umng.edu.co/es/author/est-luis-quibano/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/author/est-luis-quibano/index.html	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:52	4041/4041	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:03:53%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/wp/v2/posts/3746	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/wp/v2/posts/3746.json	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:03:53	70980/70980	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:54%20GMT	https://wirid-lab.umng.edu.co/es/2021/11/10/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/2021/11/10/index.html	(from https://wirid-lab.umng.edu.co/es/2021/11/10/test-post/)
08:03:53	2457/2457	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:03:54%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2021%2F09%2F28%2Fwirid-lab-node-109%2F	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embedd73e.json	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:03:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Mar%202023%2013:03:54%20GMT	https://wirid-lab.umng.edu.co/es/?p=3746	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/index33f1.html	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:03:53	2519/2519	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Mar%202023%2013:03:54%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2021%2F09%2F28%2Fwirid-lab-node-109%2F&format=xml	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed6342	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:03:54	177/177	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2015%20Mar%202023%2013:03:55%20GMT	http://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/109-1.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/109-1.90.delayed	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:03:54	177/177	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2015%20Mar%202023%2013:03:55%20GMT	http://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u109.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u109.92.delayed	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:03:55	98447/98447	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:03:55%20GMT	https://wirid-lab.umng.edu.co/es/2021/09/28/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/2021/09/28/index.html	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:03:55	130769/130769	---M--	200	added ('OK')	image/png	etag:%221fed1-5cd24accb4e72%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u108-1-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u108-1-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:04:00	132884/132884	---M--	200	added ('OK')	image/png	etag:%2220714-5cd24b7872bd9%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u75-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u75-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:04:12	1584762/1584762	---M--	200	added ('OK')	image/png	etag:%22182e7a-5cd24ac042224%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u108-1.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u108-1.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:04:12	1584562/1584562	---M--	200	added ('OK')	image/png	etag:%22182db2-5cd24aaecce4d%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u109.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u109.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:04:12	131935/131935	---M--	200	added ('OK')	image/png	etag:%222035f-5cd249c927cf3%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u59-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u59-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:04:13	1586499/1586499	---M--	200	added ('OK')	image/png	etag:%22183543-5cd24b6dcaf4c%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u75.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u75.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:04:13	5494012/5494012	---M--	200	added ('OK')	image/png	etag:%2253d4fc-5cd247fb789b2%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/109-1.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/109-1.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:04:13	1586216/1586216	---M--	200	added ('OK')	image/png	etag:%22183428-5cd249be358fe%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u59.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u59.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-109/)
08:04:14	4161/4161	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:04:15%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/wp/v2/posts/3744	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/wp/v2/posts/3744.json	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:15	2457/2457	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:04:16%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2021%2F09%2F28%2Fwirid-lab-node-108%2F	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embedc275.json	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Mar%202023%2013:04:16%20GMT	https://wirid-lab.umng.edu.co/es/?p=3744	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/index86cb.html	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:15	2519/2519	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Mar%202023%2013:04:16%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2021%2F09%2F28%2Fwirid-lab-node-108%2F&format=xml	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embedcfb6	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:15	177/177	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2015%20Mar%202023%2013:04:16%20GMT	http://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/108.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/108.9d.delayed	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:16	132997/132997	---M--	200	added ('OK')	image/png	etag:%2220785-5cd2499e0e5ba%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u64-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u64-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:16	132766/132766	---M--	200	added ('OK')	image/png	etag:%222069e-5cd2491628cb7%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u41-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u41-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:16	1586584/1586584	---M--	200	added ('OK')	image/png	etag:%22183598-5cd2499356376%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u64.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u64.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:17	5816095/5816095	---M--	200	added ('OK')	image/png	etag:%2258bf1f-5cd2479bdb4d9%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/108.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/108.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:17	1586256/1586256	---M--	200	added ('OK')	image/png	etag:%22183450-5cd2490c9abfb%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u41.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u41.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:17	3503/3503	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:04:18%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/wp/v2/posts/3742	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/wp/v2/posts/3742.json	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:17	85622/85622	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2013:04:18%20GMT	https://wirid-lab.umng.edu.co/es/2021/09/27/wirid-lab-node-41/	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/2021/09/27/wirid-lab-node-41/index.html	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-108/)
08:04:18	2457/2457	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Mar%202023%2013:04:19%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2021%2F09%2F28%2Fwirid-lab-node-106%2F	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embedcdf9.json	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Mar%202023%2013:04:19%20GMT	https://wirid-lab.umng.edu.co/es/?p=3742	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/indexed0a.html	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:18	2519/2519	---M-Z	200	added ('OK')	text/xml	date:Wed,%2015%20Mar%202023%2013:04:19%20GMT	https://wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwirid-lab.umng.edu.co%2Fes%2F2021%2F09%2F28%2Fwirid-lab-node-106%2F&format=xml	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/es/wp-json/oembed/1.0/embedb1ef	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:18	177/177	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2015%20Mar%202023%2013:04:19%20GMT	http://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/106.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/106.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:20	177/177	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2015%20Mar%202023%2013:04:20%20GMT	http://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u106.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u106.a8.delayed	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:21	132521/132521	---M--	200	added ('OK')	image/png	etag:%22205a9-5cd24afc9d115%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u97-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u97-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:21	5421234/5421234	---M--	200	added ('OK')	image/png	etag:%2252b8b2-5cd2461589e08%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/106.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/106.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:21	1584533/1584533	---M--	200	added ('OK')	image/png	etag:%22182d95-5cd24ad2038bc%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u106.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u106.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:21	1585017/1585017	---M--	200	added ('OK')	image/png	etag:%22182f79-5cd24af167319%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u97.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u97.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:21	133014/133014	---M--	200	added ('OK')	image/png	etag:%2220796-5cd24b1daabdb%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u88-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u88-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:21	1586888/1586888	---M--	200	added ('OK')	image/png	etag:%221836c8-5cd24b12726ce%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u88.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u88.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:22	132966/132966	---M--	200	added ('OK')	image/png	etag:%2220766-5cd249e599cb6%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u50-510x510.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u50-510x510.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
08:04:22	1586601/1586601	---M--	200	added ('OK')	image/png	etag:%221835a9-5cd249daa8091%22	https://wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u50.png	C:/Users/vaneg/OneDrive/Escritorio/WiridLab/WiridLab/wirid-lab.umng.edu.co/wp-content/uploads/2021/09/u50.png	(from https://wirid-lab.umng.edu.co/es/2021/09/28/wirid-lab-node-106/)
